"","posibs","r.squared"
"15407","rain7.26ANDminTemp13.30",0.461402799498138
"18663","rain19.30ANDminTemp14.27",0.461398229669134
"30151","rain17.28ANDminTemp17.27",0.46139610814241
"64697","rain16.29ANDminTemp9.26",0.461392903631367
"3168","rain10.30ANDminTemp10.27",0.461392879570582
"19338","rain13.27ANDminTemp14.30",0.461392167043131
"18029","rain11.28ANDminTemp14.25",0.461391806830627
"26343","rain19.30ANDminTemp16.27",0.461390493620751
"36717","rain11.28ANDminTemp18.38",0.461385349453527
"2486","rain16.26ANDminTemp10.24",0.461381503174428
"59069","rain16.33ANDminTemp8.19",0.461381387483662
"12509","rain18.35ANDminTemp13.18",0.461375159760632
"34937","rain12.25ANDminTemp18.31",0.46137242638367
"25950","rain10.28ANDminTemp16.26",0.461369373396413
"38396","rain20.36ANDminTemp19.29",0.461367302243541
"19140","rain17.25ANDminTemp14.29",0.461365568755416
"27997","rain10.27ANDminTemp16.34",0.461359969752992
"3239","rain15.26ANDminTemp10.27",0.46135957168274
"15677","rain8.25ANDminTemp13.31",0.461359510685156
"15437","rain9.26ANDminTemp13.30",0.461357301609657
"63709","rain18.35ANDminTemp9.22",0.46135277236609
"3068","rain20.36ANDminTemp10.26",0.461348632803926
"24112","rain7.27ANDminTemp15.34",0.46134594320866
"28894","rain18.36ANDminTemp17.22",0.461344253855182
"35063","rain20.31ANDminTemp18.31",0.461343506887585
"42436","rain17.25ANDminTemp20.30",0.461341398457104
"15255","rain14.25ANDminTemp13.29",0.461340220618952
"52669","rain16.33ANDminTemp6.24",0.461340218175391
"40699","rain20.35ANDminTemp19.38",0.461334034211574
"21840","rain9.29ANDminTemp15.25",0.461332769620859
"35165","rain10.27ANDminTemp18.32",0.461332616583206
"57215","rain12.31ANDminTemp7.27",0.46133050317189
"35964","rain12.28ANDminTemp18.35",0.461323849487908
"60571","rain14.29ANDminTemp8.25",0.461321916918047
"65020","rain20.36ANDminTemp9.27",0.46131899580733
"19263","rain8.27ANDminTemp14.30",0.461318705356458
"13517","rain17.34ANDminTemp13.22",0.461316129211112
"33751","rain18.29ANDminTemp18.26",0.461314764127867
"3031","rain18.29ANDminTemp10.26",0.46130873743574
"61144","rain18.30ANDminTemp8.27",0.461307047461423
"972","rain17.33ANDminTemp10.18",0.461306511650111
"22471","rain17.28ANDminTemp15.27",0.461304521298804
"37516","rain13.29ANDminTemp19.26",0.46130046412029
"13501","rain16.33ANDminTemp13.22",0.461299844682665
"40171","rain19.34ANDminTemp19.36",0.461299448553277
"26176","rain8.28ANDminTemp16.27",0.461299255807006
"37065","rain17.30ANDminTemp19.24",0.461298848195969
"43220","rain18.26ANDminTemp20.33",0.461297653170365
"29420","rain19.35ANDminTemp17.24",0.461295169702377
"44264","rain19.31ANDminTemp20.37",0.461294739172027
"44895","rain10.29ANDminTemp20.40",0.461291935133413
"10126","rain13.31ANDminTemp12.24",0.461284786604247
"2540","rain19.35ANDminTemp10.24",0.461278637695095
"26265","rain14.27ANDminTemp16.27",0.461278030766862
"56011","rain17.32ANDminTemp7.22",0.461274668974372
"7022","rain11.29ANDminTemp11.27",0.461269852785951
"11732","rain18.26ANDminTemp12.30",0.461269654372652
"37728","rain10.30ANDminTemp19.27",0.461267987887432
"56235","rain15.30ANDminTemp7.23",0.461267499738399
"10200","rain18.30ANDminTemp12.24",0.461265544580585
"11629","rain11.28ANDminTemp12.30",0.461262120442592
"15466","rain11.25ANDminTemp13.30",0.461257545172672
"28268","rain11.27ANDminTemp16.35",0.461256875824047
"23148","rain11.27ANDminTemp15.30",0.461252513050027
"4036","rain17.25ANDminTemp10.30",0.461252419774113
"30347","rain13.28ANDminTemp17.28",0.461251184850306
"35752","rain15.27ANDminTemp18.34",0.461246022404531
"64509","rain20.37ANDminTemp9.25",0.461242151120808
"35646","rain8.26ANDminTemp18.34",0.461239082665742
"17625","rain18.31ANDminTemp14.23",0.461237957814707
"28663","rain20.31ANDminTemp16.36",0.461236259731596
"30315","rain11.26ANDminTemp17.28",0.461236122439062
"20654","rain15.33ANDminTemp15.20",0.461235105034501
"2233","rain16.29ANDminTemp10.23",0.461234789628006
"62891","rain15.30ANDminTemp9.19",0.46123382530107
"1007","rain19.38ANDminTemp10.18",0.461233594925352
"53149","rain14.31ANDminTemp6.26",0.461232847871116
"64217","rain18.31ANDminTemp9.24",0.461231821285688
"39575","rain14.25ANDminTemp19.34",0.461231055466255
"7037","rain12.29ANDminTemp11.27",0.461228701988269
"40557","rain11.28ANDminTemp19.38",0.461225032561254
"17897","rain19.32ANDminTemp14.24",0.461222505699223
"34728","rain15.27ANDminTemp18.30",0.461221194780964
"48798","rain14.32ANDminTemp5.24",0.461220636744141
"9946","rain18.32ANDminTemp12.23",0.461219422898614
"56221","rain14.31ANDminTemp7.23",0.461218829722105
"53197","rain17.34ANDminTemp6.26",0.461217531009705
"49071","rain15.34ANDminTemp5.25",0.461212502007874
"42452","rain18.26ANDminTemp20.30",0.461209360075338
"28042","rain13.27ANDminTemp16.34",0.46120751750959
"31865","rain12.25ANDminTemp17.34",0.461207322758781
"59325","rain16.33ANDminTemp8.20",0.461206185389582
"12124","rain10.26ANDminTemp12.32",0.4612048312247
"51631","rain15.34ANDminTemp6.20",0.461204533548293
"22998","rain18.28ANDminTemp15.29",0.461203885308338
"29805","rain11.28ANDminTemp17.26",0.461202926558862
"39486","rain8.26ANDminTemp19.34",0.461202709106303
"59613","rain18.35ANDminTemp8.21",0.461197860448947
"61070","rain13.31ANDminTemp8.27",0.461195387441185
"17847","rain16.27ANDminTemp14.24",0.461193449162395
"11192","rain16.28ANDminTemp12.28",0.461192806555543
"25694","rain10.28ANDminTemp16.25",0.461192162386953
"30061","rain11.28ANDminTemp17.27",0.461189909482438
"6270","rain12.30ANDminTemp11.24",0.461189892147936
"39804","rain12.28ANDminTemp19.35",0.461183492993475
"5104","rain19.39ANDminTemp11.19",0.461182460566333
"19261","rain8.25ANDminTemp14.30",0.461177487334505
"32153","rain14.27ANDminTemp17.35",0.461176932561605
"31994","rain20.34ANDminTemp17.34",0.461155626378386
"1996","rain17.33ANDminTemp10.22",0.461151457537145
"17803","rain13.28ANDminTemp14.24",0.461148090853072
"43356","rain10.26ANDminTemp20.34",0.461147316861858
"33902","rain11.29ANDminTemp18.27",0.46114485315271
"36842","rain19.33ANDminTemp18.38",0.461143596938696
"32589","rain9.26ANDminTemp17.37",0.461141904641615
"26106","rain20.34ANDminTemp16.26",0.461141784694899
"39744","rain8.28ANDminTemp19.35",0.461140239585919
"2248","rain17.29ANDminTemp10.23",0.461136153518695
"8608","rain14.34ANDminTemp12.18",0.461134243018713
"36203","rain11.26ANDminTemp18.36",0.461133122742104
"8909","rain17.34ANDminTemp12.19",0.461130759084987
"63148","rain15.31ANDminTemp9.20",0.461126375324179
"60889","rain18.31ANDminTemp8.26",0.461126292334902
"39048","rain13.25ANDminTemp19.32",0.461125066130979
"24503","rain16.27ANDminTemp15.35",0.461124352424718
"39638","rain18.28ANDminTemp19.34",0.461122158759674
"4768","rain14.34ANDminTemp11.18",0.461120109870731
"51375","rain15.34ANDminTemp6.19",0.461109628428615
"55514","rain18.32ANDminTemp7.20",0.461107965314591
"29115","rain16.31ANDminTemp17.23",0.461103439233911
"1982","rain16.34ANDminTemp10.22",0.461091808716336
"20719","rain19.38ANDminTemp15.20",0.461087188208105
"1279","rain20.39ANDminTemp10.19",0.461086666087621
"16341","rain18.27ANDminTemp13.33",0.461083331722947
"11499","rain19.34ANDminTemp12.29",0.461080803640639
"42168","rain16.28ANDminTemp20.29",0.461072821327024
"65193","rain15.28ANDminTemp9.28",0.461072627707287
"7833","rain14.27ANDminTemp11.30",0.461072241017422
"59822","rain15.33ANDminTemp8.22",0.461069855621346
"15452","rain10.26ANDminTemp13.30",0.461068573698894
"37612","rain19.35ANDminTemp19.26",0.461066297532803
"37260","rain13.29ANDminTemp19.25",0.46106526093267
"10111","rain12.31ANDminTemp12.24",0.461062559018433
"33151","rain12.31ANDminTemp18.24",0.46105767178917
"30359","rain14.25ANDminTemp17.28",0.46105542897056
"44940","rain13.29ANDminTemp20.40",0.461045536182698
"64472","rain18.30ANDminTemp9.25",0.461042137875239
"38125","rain19.36ANDminTemp19.28",0.461040455932367
"31805","rain8.25ANDminTemp17.34",0.461038740903721
"43823","rain7.26ANDminTemp20.36",0.46103810210482
"3512","rain16.28ANDminTemp10.28",0.461037601410139
"38142","rain20.38ANDminTemp19.28",0.461037290539953
"13500","rain16.32ANDminTemp13.22",0.461036907023926
"11207","rain17.28ANDminTemp12.28",0.461034933890397
"38144","rain20.40ANDminTemp19.28",0.461031955111734
"27241","rain11.24ANDminTemp16.31",0.461031087364998
"31609","rain12.25ANDminTemp17.33",0.461031043434745
"41311","rain10.29ANDminTemp20.26",0.461028063395566
"25978","rain12.26ANDminTemp16.26",0.461026844851087
"49070","rain15.33ANDminTemp5.25",0.461026647239772
"7804","rain12.28ANDminTemp11.30",0.461016495138405
"25053","rain18.35ANDminTemp16.22",0.461012242350233
"26580","rain18.26ANDminTemp16.28",0.461011035531419
"6074","rain16.30ANDminTemp11.23",0.461004966425394
"60842","rain15.29ANDminTemp8.26",0.461004947506054
"24516","rain17.25ANDminTemp15.35",0.461004680894864
"1499","rain18.33ANDminTemp10.20",0.461000898017735
"5323","rain17.32ANDminTemp11.20",0.461000674860383
"1741","rain17.34ANDminTemp10.21",0.461000400542321
"7052","rain13.29ANDminTemp11.27",0.461000300394401
"27497","rain11.24ANDminTemp16.32",0.46099324356431
"18088","rain15.27ANDminTemp14.25",0.460992694014773
"13753","rain16.29ANDminTemp13.23",0.460991130342662
"63435","rain17.32ANDminTemp9.21",0.460990287496421
"13990","rain15.25ANDminTemp13.24",0.460988458972475
"21600","rain10.30ANDminTemp15.24",0.460986286542173
"1152","rain12.32ANDminTemp10.19",0.460985310714391
"26039","rain16.27ANDminTemp16.26",0.46098133640096
"14262","rain16.26ANDminTemp13.25",0.460978871858716
"43206","rain17.27ANDminTemp20.33",0.46097426401444
"32393","rain13.26ANDminTemp17.36",0.460964853158535
"36584","rain19.31ANDminTemp18.37",0.460956960532809
"56282","rain18.32ANDminTemp7.23",0.460956556666019
"29944","rain20.32ANDminTemp17.26",0.460953757808531
"10476","rain19.35ANDminTemp12.25",0.460952656576041
"26234","rain12.26ANDminTemp16.27",0.460944646607383
"62958","rain19.37ANDminTemp9.19",0.460942991548319
"59551","rain14.33ANDminTemp8.21",0.460940248421874
"34682","rain12.26ANDminTemp18.30",0.460939910490355
"32348","rain10.26ANDminTemp17.36",0.460937204408616
"41468","rain20.36ANDminTemp20.26",0.460933691636769
"1179","rain14.29ANDminTemp10.19",0.460927096670033
"23869","rain8.25ANDminTemp15.33",0.460926179603369
"11752","rain19.31ANDminTemp12.30",0.460925361823374
"64167","rain15.26ANDminTemp9.24",0.460920654959858
"41687","rain18.29ANDminTemp20.27",0.460919060199982
"65376","rain10.30ANDminTemp9.29",0.460916241273044
"13821","rain20.37ANDminTemp13.23",0.460913126794098
"24125","rain8.25ANDminTemp15.34",0.460912797667485
"57273","rain16.29ANDminTemp7.27",0.460907143802986
"40043","rain11.26ANDminTemp19.36",0.460906913137362
"18329","rain14.27ANDminTemp14.26",0.460906449306833
"61436","rain20.36ANDminTemp8.28",0.460906278956535
"52907","rain15.30ANDminTemp6.25",0.460905425516122
"1482","rain17.31ANDminTemp10.20",0.460899843517101
"35904","rain8.28ANDminTemp18.35",0.460898849935065
"23871","rain8.27ANDminTemp15.33",0.460898749103672
"22652","rain12.28ANDminTemp15.28",0.460889137280913
"53210","rain18.32ANDminTemp6.26",0.460887260889249
"18780","rain10.26ANDminTemp14.28",0.460887123043704
"44412","rain12.28ANDminTemp20.38",0.460884887989695
"24294","rain19.29ANDminTemp15.34",0.460884478690192
"2302","rain20.38ANDminTemp10.23",0.460883233065364
"36459","rain11.26ANDminTemp18.37",0.4608814552908
"60061","rain14.31ANDminTemp8.23",0.460880951732213
"6089","rain17.30ANDminTemp11.23",0.460879854320268
"43614","rain10.28ANDminTemp20.35",0.460879461456119
"9898","rain15.29ANDminTemp12.23",0.460872201546571
"1210","rain16.30ANDminTemp10.19",0.460869037354047
"34263","rain18.29ANDminTemp18.28",0.460866286446412
"15694","rain9.27ANDminTemp13.31",0.460862570850235
"28464","rain7.27ANDminTemp16.36",0.460859691105643
"35815","rain19.30ANDminTemp18.34",0.460859303656523
"52940","rain17.33ANDminTemp6.25",0.460856837780563
"15213","rain11.28ANDminTemp13.29",0.460853715652912
"61040","rain11.31ANDminTemp8.27",0.460850270260646
"48064","rain16.36ANDminTemp5.21",0.46084958858848
"23929","rain12.25ANDminTemp15.33",0.460849297688198
"32959","rain16.35ANDminTemp18.23",0.460840975989892
"37049","rain16.29ANDminTemp19.24",0.460840535802212
"22760","rain19.31ANDminTemp15.28",0.460839337549757
"38732","rain9.25ANDminTemp19.31",0.460837839450954
"56520","rain17.29ANDminTemp7.24",0.460830870113582
"30134","rain16.26ANDminTemp17.27",0.460829124726073
"27167","rain6.25ANDminTemp16.31",0.460824810211744
"3510","rain16.26ANDminTemp10.28",0.460823903253797
"3527","rain17.28ANDminTemp10.28",0.460810168661908
"10919","rain15.26ANDminTemp12.27",0.460809361981748
"17520","rain11.31ANDminTemp14.23",0.460806097233853
"43755","rain19.34ANDminTemp20.35",0.460803977402058
"8943","rain19.38ANDminTemp12.19",0.46080369106708
"19081","rain13.26ANDminTemp14.29",0.460802632342305
"18086","rain15.25ANDminTemp14.25",0.460802603971997
"37869","rain19.36ANDminTemp19.27",0.460800123035454
"37005","rain13.30ANDminTemp19.24",0.460796285621074
"35706","rain12.26ANDminTemp18.34",0.460792465521011
"44198","rain15.25ANDminTemp20.37",0.460791878674191
"8013","rain9.26ANDminTemp11.31",0.460790612415955
"7819","rain13.28ANDminTemp11.30",0.460788758129037
"38088","rain17.29ANDminTemp19.28",0.460788275262093
"30374","rain15.25ANDminTemp17.28",0.460787893016814
"42332","rain10.26ANDminTemp20.30",0.460787546047082
"29931","rain19.34ANDminTemp17.26",0.460785934572053
"8893","rain16.33ANDminTemp12.19",0.460774918979673
"18283","rain11.26ANDminTemp14.26",0.460773434817326
"51360","rain14.34ANDminTemp6.19",0.460771303805901
"19651","rain17.24ANDminTemp14.31",0.460770848040939
"55740","rain16.32ANDminTemp7.21",0.460768574176032
"51358","rain14.32ANDminTemp6.19",0.46076737216543
"43417","rain14.27ANDminTemp20.34",0.460761376469621
"24782","rain17.35ANDminTemp16.21",0.460758735246689
"38747","rain10.25ANDminTemp19.31",0.460758696986599
"51614","rain14.32ANDminTemp6.20",0.460758063543539
"18315","rain13.28ANDminTemp14.26",0.460757477123814
"34028","rain19.35ANDminTemp18.27",0.460754807042118
"33917","rain12.29ANDminTemp18.27",0.460754542018363
"19293","rain10.27ANDminTemp14.30",0.460752579158047
"24275","rain18.25ANDminTemp15.34",0.460748439553893
"64383","rain12.31ANDminTemp9.25",0.460743448149313
"40600","rain14.26ANDminTemp19.38",0.460743147021317
"957","rain16.33ANDminTemp10.18",0.460740705502932
"40015","rain9.28ANDminTemp19.36",0.460736011509241
"36074","rain19.33ANDminTemp18.35",0.460735336836662
"15336","rain19.31ANDminTemp13.29",0.460731669495089
"19142","rain17.27ANDminTemp14.29",0.46073136152988
"32077","rain9.26ANDminTemp17.35",0.460729488366937
"32991","rain18.37ANDminTemp18.23",0.460727303230598
"15422","rain8.26ANDminTemp13.30",0.460725907237601
"60075","rain15.30ANDminTemp8.23",0.460721143916808
"32649","rain13.26ANDminTemp17.37",0.460720007220148
"12716","rain15.31ANDminTemp13.19",0.460719944734422
"22215","rain17.28ANDminTemp15.26",0.460718558837628
"35832","rain20.32ANDminTemp18.34",0.46071701241447
"21438","rain16.34ANDminTemp15.23",0.460715566963282
"18585","rain14.27ANDminTemp14.27",0.460711509307781
"34862","rain7.25ANDminTemp18.31",0.460710131239274
"65191","rain15.26ANDminTemp9.28",0.460709463558614
"43927","rain14.25ANDminTemp20.36",0.460707792367251
"37888","rain20.40ANDminTemp19.27",0.460707622838462
"26460","rain10.26ANDminTemp16.28",0.460706621892436
"43145","rain13.26ANDminTemp20.33",0.460705476075189
"61055","rain12.31ANDminTemp8.27",0.460705248794722
"21198","rain17.35ANDminTemp15.22",0.460702902161523
"2488","rain16.28ANDminTemp10.24",0.460701908311118
"4528","rain15.35ANDminTemp11.17",0.460701088978273
"18765","rain9.26ANDminTemp14.28",0.460699571464327
"36075","rain19.34ANDminTemp18.35",0.460697048258452
"1450","rain15.29ANDminTemp10.20",0.460695779337793
"42528","rain6.26ANDminTemp20.31",0.460695677609534
"7066","rain14.28ANDminTemp11.27",0.460694574122584
"28462","rain7.25ANDminTemp16.36",0.460691456765023
"18613","rain16.25ANDminTemp14.27",0.460690609886487
"36807","rain17.28ANDminTemp18.38",0.460687037575975
"33136","rain11.31ANDminTemp18.24",0.460681491089712
"26566","rain17.27ANDminTemp16.28",0.460678748359843
"44470","rain16.26ANDminTemp20.38",0.4606748318251
"40937","rain19.32ANDminTemp19.39",0.460674243824632
"8944","rain19.39ANDminTemp12.19",0.460673533938545
"18735","rain7.26ANDminTemp14.28",0.460671810038198
"2303","rain20.39ANDminTemp10.23",0.460667782818929
"8908","rain17.33ANDminTemp12.19",0.460667756813521
"30678","rain18.28ANDminTemp17.29",0.460666610525697
"3817","rain19.32ANDminTemp10.29",0.460666135373542
"48352","rain18.38ANDminTemp5.22",0.460665971623284
"64397","rain13.30ANDminTemp9.25",0.460661744655372
"31008","rain6.26ANDminTemp17.31",0.460661651757373
"17535","rain12.31ANDminTemp14.23",0.460660163061323
"10096","rain11.31ANDminTemp12.24",0.460657949359356
"31564","rain9.25ANDminTemp17.33",0.460654876894141
"31734","rain20.30ANDminTemp17.33",0.460650314196273
"34188","rain13.29ANDminTemp18.28",0.460648697718611
"51616","rain14.34ANDminTemp6.20",0.460648532768128
"14972","rain12.28ANDminTemp13.28",0.460648399294429
"34864","rain7.27ANDminTemp18.31",0.460646357383199
"52652","rain15.31ANDminTemp6.24",0.46064342157892
"41943","rain18.29ANDminTemp20.28",0.460642354729909
"21912","rain14.26ANDminTemp15.25",0.460641993716589
"55258","rain18.32ANDminTemp7.19",0.460640148982361
"40858","rain14.28ANDminTemp19.39",0.460640135215332
"16842","rain17.31ANDminTemp14.20",0.460636901475932
"30543","rain9.28ANDminTemp17.29",0.460634543804952
"24397","rain9.26ANDminTemp15.35",0.460634531137671
"11190","rain16.26ANDminTemp12.28",0.460632379139387
"4783","rain15.34ANDminTemp11.18",0.46063190471571
"44522","rain19.33ANDminTemp20.38",0.460631062322111
"43754","rain19.33ANDminTemp20.35",0.460628595343082
"7365","rain17.26ANDminTemp11.28",0.460628072130504
"64368","rain11.31ANDminTemp9.25",0.460624853440168
"55468","rain15.31ANDminTemp7.20",0.460619254393581
"41383","rain15.26ANDminTemp20.26",0.460616696563387
"8368","rain15.35ANDminTemp12.17",0.460615169439987
"11498","rain19.33ANDminTemp12.29",0.460610997872845
"6380","rain19.35ANDminTemp11.24",0.4606070211455
"32941","rain15.32ANDminTemp18.23",0.460606192842173
"7930","rain20.34ANDminTemp11.30",0.46060539376185
"64142","rain13.31ANDminTemp9.24",0.460604456446199
"41215","rain20.39ANDminTemp20.25",0.460601829137284
"15679","rain8.27ANDminTemp13.31",0.460598033410289
"12700","rain14.30ANDminTemp13.19",0.460596671407411
"1278","rain20.38ANDminTemp10.19",0.460594267977768
"15016","rain15.27ANDminTemp13.28",0.460592935629328
"62876","rain14.30ANDminTemp9.19",0.460592075319263
"39245","rain9.26ANDminTemp19.33",0.460591857853816
"36293","rain17.26ANDminTemp18.36",0.460590343417761
"24457","rain13.26ANDminTemp15.35",0.46058548148573
"35481","rain14.27ANDminTemp18.33",0.460585150141824
"31807","rain8.27ANDminTemp17.34",0.460582884670951
"11823","rain7.26ANDminTemp12.31",0.460581582329277
"65164","rain13.29ANDminTemp9.28",0.46058028963998
"21629","rain12.29ANDminTemp15.24",0.460573396227468
"48815","rain15.34ANDminTemp5.24",0.460570653032225
"28281","rain12.25ANDminTemp16.35",0.460568907101094
"24569","rain20.33ANDminTemp15.35",0.460562650618648
"65449","rain15.28ANDminTemp9.29",0.460561573320309
"32439","rain16.27ANDminTemp17.36",0.460560245155985
"61128","rain17.29ANDminTemp8.27",0.460557850932258
"38614","rain18.28ANDminTemp19.30",0.460556791710902
"37832","rain17.29ANDminTemp19.27",0.460554733386259
"6255","rain11.30ANDminTemp11.24",0.460554074829162
"43915","rain13.28ANDminTemp20.36",0.46054964467736
"32604","rain10.26ANDminTemp17.37",0.460549499705336
"26445","rain9.26ANDminTemp16.28",0.460548856379705
"11448","rain16.28ANDminTemp12.29",0.460547649693145
"14279","rain17.28ANDminTemp13.25",0.46054694527702
"42348","rain11.27ANDminTemp20.30",0.460542154241908
"10862","rain11.29ANDminTemp12.27",0.46054207874125
"21719","rain18.29ANDminTemp15.24",0.460540995389259
"56505","rain16.29ANDminTemp7.24",0.460540564126637
"25783","rain16.27ANDminTemp16.25",0.460536840555061
"30856","rain13.25ANDminTemp17.30",0.460527063190315
"44229","rain17.26ANDminTemp20.37",0.460516979000483
"44008","rain19.31ANDminTemp20.36",0.460505760704581
"3768","rain16.28ANDminTemp10.29",0.460505635016904
"34488","rain16.28ANDminTemp18.29",0.460502600849289
"62938","rain18.32ANDminTemp9.19",0.460500513499256
"16374","rain20.30ANDminTemp13.33",0.460497191311262
"10153","rain15.28ANDminTemp12.24",0.460495376249355
"8166","rain19.29ANDminTemp11.31",0.460495069086725
"8623","rain15.34ANDminTemp12.18",0.460492145694746
"63133","rain14.31ANDminTemp9.20",0.460486454495037
"39592","rain15.27ANDminTemp19.34",0.460476896782656
"13992","rain15.27ANDminTemp13.24",0.460474263971797
"28646","rain19.29ANDminTemp16.36",0.460468553972362
"26415","rain7.26ANDminTemp16.28",0.460462826166597
"49056","rain14.34ANDminTemp5.25",0.46046204344899
"36843","rain19.34ANDminTemp18.38",0.460461415968577
"14431","rain10.29ANDminTemp13.26",0.460460698460801
"16496","rain11.31ANDminTemp14.19",0.460459950624865
"35210","rain13.27ANDminTemp18.32",0.46045599243291
"38522","rain12.26ANDminTemp19.30",0.460454332725046
"12262","rain19.29ANDminTemp12.32",0.460453075028022
"10877","rain12.29ANDminTemp12.27",0.460452963858535
"38717","rain8.25ANDminTemp19.31",0.460447560675357
"44171","rain13.28ANDminTemp20.37",0.460446715090776
"52383","rain14.33ANDminTemp6.23",0.460446547960757
"38719","rain8.27ANDminTemp19.31",0.460444471506055
"3766","rain16.26ANDminTemp10.29",0.460443250682073
"37375","rain20.39ANDminTemp19.25",0.460436023436903
"17771","rain11.26ANDminTemp14.24",0.460435652817667
"55212","rain15.31ANDminTemp7.19",0.460433135146603
"39050","rain13.27ANDminTemp19.32",0.460432749463843
"11463","rain17.28ANDminTemp12.29",0.460431693766592
"36262","rain15.25ANDminTemp18.36",0.460421628466229
"18511","rain9.28ANDminTemp14.27",0.460419392689508
"59807","rain14.33ANDminTemp8.22",0.460417898580192
"2556","rain20.36ANDminTemp10.24",0.46041704846357
"31991","rain20.31ANDminTemp17.34",0.460416431399946
"27125","rain20.29ANDminTemp16.30",0.460415210924268
"25541","rain17.26ANDminTemp16.24",0.460414969141941
"40424","rain19.31ANDminTemp19.37",0.46040848578148
"34713","rain14.27ANDminTemp18.30",0.460402734178423
"6825","rain15.28ANDminTemp11.26",0.460399729820024
"13231","rain15.34ANDminTemp13.21",0.460398149484055
"29366","rain16.26ANDminTemp17.24",0.460395430370335
"36175","rain9.28ANDminTemp18.36",0.460395111026726
"44352","rain8.28ANDminTemp20.38",0.460394979796608
"30558","rain10.28ANDminTemp17.29",0.460394610485713
"11882","rain11.25ANDminTemp12.31",0.460391708102338
"40682","rain19.33ANDminTemp19.38",0.460391278013647
"17898","rain19.33ANDminTemp14.24",0.460388247260804
"54959","rain15.34ANDminTemp7.18",0.460385453227168
"22251","rain19.34ANDminTemp15.26",0.460378452836615
"5820","rain16.32ANDminTemp11.22",0.460377680660352
"18526","rain10.28ANDminTemp14.27",0.46037751669927
"25497","rain14.27ANDminTemp16.24",0.460376983781927
"2812","rain20.36ANDminTemp10.25",0.460376509234469
"13824","rain20.40ANDminTemp13.23",0.460373162161334
"31566","rain9.27ANDminTemp17.33",0.460370654357924
"4072","rain19.31ANDminTemp10.30",0.460366393651912
"35405","rain9.26ANDminTemp18.33",0.460361239008437
"42235","rain20.35ANDminTemp20.29",0.460360737327276
"30405","rain17.26ANDminTemp17.28",0.460358783217791
"7929","rain20.33ANDminTemp11.30",0.460355002261606
"35450","rain12.26ANDminTemp18.33",0.460354828182005
"44777","rain19.32ANDminTemp20.39",0.460353366104251
"59869","rain18.35ANDminTemp8.22",0.460352603809301
"21614","rain11.29ANDminTemp15.24",0.460352352791463
"31397","rain15.24ANDminTemp17.32",0.460352038381878
"24127","rain8.27ANDminTemp15.34",0.460350451433828
"63147","rain15.30ANDminTemp9.20",0.460349256978775
"29564","rain12.28ANDminTemp17.25",0.46034892306049
"62176","rain18.38ANDminTemp9.16",0.460348655421244
"3323","rain20.35ANDminTemp10.27",0.460343591080226
"64169","rain15.28ANDminTemp9.24",0.460343503511493
"3562","rain19.33ANDminTemp10.28",0.460343021809174
"13919","rain10.29ANDminTemp13.24",0.460342153693437
"3964","rain12.28ANDminTemp10.30",0.460341358558446
"23584","rain6.26ANDminTemp15.32",0.460341076830656
"21944","rain16.28ANDminTemp15.25",0.460340026818582
"40299","rain11.26ANDminTemp19.37",0.460339508782133
"8028","rain10.26ANDminTemp11.31",0.460339474604405
"12168","rain13.25ANDminTemp12.32",0.460336375465123
"52159","rain16.35ANDminTemp6.22",0.460332383711302
"65447","rain15.26ANDminTemp9.29",0.460332087954655
"39655","rain19.30ANDminTemp19.34",0.460331507097804
"18357","rain16.25ANDminTemp14.26",0.460329259585624
"43717","rain17.26ANDminTemp20.35",0.460328632596416
"52893","rain14.31ANDminTemp6.25",0.460319184691476
"685","rain15.32ANDminTemp10.17",0.460316978978251
"3783","rain17.28ANDminTemp10.29",0.460315086068389
"40271","rain9.28ANDminTemp19.37",0.460315055008771
"38734","rain9.27ANDminTemp19.31",0.460314805434085
"58590","rain18.36ANDminTemp8.17",0.460313245512068
"18644","rain18.26ANDminTemp14.27",0.460309252726096
"36431","rain9.28ANDminTemp18.37",0.460306177702971
"38779","rain12.27ANDminTemp19.31",0.460303982557018
"2444","rain13.29ANDminTemp10.24",0.460301461224855
"18407","rain19.30ANDminTemp14.26",0.460299789423973
"28117","rain18.27ANDminTemp16.34",0.460295993270571
"52190","rain18.36ANDminTemp6.22",0.460285418409611
"39546","rain12.26ANDminTemp19.34",0.460285385355347
"57324","rain19.35ANDminTemp7.27",0.460283799429934
"25006","rain15.33ANDminTemp16.22",0.46028222505991
"30200","rain20.32ANDminTemp17.27",0.460279832166472
"43114","rain11.25ANDminTemp20.33",0.460276685088057
"41197","rain19.36ANDminTemp20.25",0.460273879448471
"25215","rain12.31ANDminTemp16.23",0.460273357727786
"3979","rain13.28ANDminTemp10.30",0.460271281983003
"7863","rain16.27ANDminTemp11.30",0.46026031794488
"16893","rain20.37ANDminTemp14.20",0.460258329905353
"63887","rain13.32ANDminTemp9.23",0.460258245823696
"63982","rain19.37ANDminTemp9.23",0.460257559964572
"35509","rain16.25ANDminTemp18.33",0.460257196855836
"56776","rain17.29ANDminTemp7.25",0.460256270384947
"53163","rain15.30ANDminTemp6.26",0.460256263863906
"65149","rain12.29ANDminTemp9.28",0.460253737513736
"43056","rain7.27ANDminTemp20.33",0.460253290407926
"19636","rain16.24ANDminTemp14.31",0.460250028507956
"56793","rain18.31ANDminTemp7.25",0.460247147771032
