"","posibs","r.squared"
"47230","rain12.30ANDminTemp5.18",0.360935568819452
"58511","rain13.32ANDminTemp8.17",0.360932657333044
"48312","rain16.28ANDminTemp5.22",0.36092101759709
"55678","rain12.30ANDminTemp7.21",0.360917553088892
"29824","rain12.32ANDminTemp17.26",0.360914214385146
"8591","rain13.32ANDminTemp12.18",0.360913371922363
"15047","rain17.28ANDminTemp13.28",0.360913358174367
"49007","rain11.30ANDminTemp5.25",0.360910629315809
"44969","rain15.28ANDminTemp20.40",0.360904630297354
"45015","rain18.29ANDminTemp20.40",0.360902672883236
"10967","rain18.29ANDminTemp12.27",0.360902184492918
"14191","rain11.30ANDminTemp13.25",0.360896955246424
"29312","rain12.32ANDminTemp17.24",0.360887699532392
"56687","rain11.30ANDminTemp7.25",0.360878994136963
"10936","rain16.28ANDminTemp12.27",0.360868370870337
"1406","rain12.30ANDminTemp10.20",0.360866146698041
"47322","rain18.32ANDminTemp5.18",0.360856895459994
"63913","rain15.28ANDminTemp9.23",0.36085399950038
"29568","rain12.32ANDminTemp17.25",0.360841085255113
"655","rain13.32ANDminTemp10.17",0.36083479626631
"6343","rain17.28ANDminTemp11.24",0.360829425748698
"30377","rain15.28ANDminTemp17.28",0.360825990645437
"46478","rain13.31ANDminTemp5.15",0.36082433864739
"9854","rain12.30ANDminTemp12.23",0.360824004651252
"13993","rain15.28ANDminTemp13.24",0.360816178617247
"56535","rain18.29ANDminTemp7.24",0.360809488997255
"21118","rain12.30ANDminTemp15.22",0.360802603268366
"42409","rain15.28ANDminTemp20.30",0.360800367090299
"15017","rain15.28ANDminTemp13.28",0.360798850756554
"10607","rain11.30ANDminTemp12.26",0.36079856896916
"9103","rain13.32ANDminTemp12.20",0.360796977187579
"61039","rain11.30ANDminTemp8.27",0.360790539039459
"56519","rain17.28ANDminTemp7.24",0.360788126049792
"53391","rain13.32ANDminTemp7.12",0.360783229099191
"48056","rain16.28ANDminTemp5.21",0.360779795766763
"51162","rain18.32ANDminTemp6.18",0.360775736691799
"45694","rain12.30ANDminTemp5.12",0.360775025255918
"23696","rain13.33ANDminTemp15.32",0.360766738378418
"61383","rain17.28ANDminTemp8.28",0.360762343697805
"14447","rain11.30ANDminTemp13.26",0.360759159949188
"43433","rain15.28ANDminTemp20.34",0.360754154847775
"4022","rain16.26ANDminTemp10.30",0.360749312766114
"64215","rain18.29ANDminTemp9.24",0.36074595511181
"57272","rain16.28ANDminTemp7.27",0.360745270344049
"26764","rain13.29ANDminTemp16.29",0.360744885040832
"14039","rain18.29ANDminTemp13.24",0.360744657983431
"30608","rain13.33ANDminTemp17.29",0.360744213486149
"39593","rain15.28ANDminTemp19.34",0.360734299144959
"36039","rain17.28ANDminTemp18.35",0.360731101426845
"19596","rain13.29ANDminTemp14.31",0.36073021905172
"36752","rain13.33ANDminTemp18.38",0.360729867349056
"2943","rain12.31ANDminTemp10.26",0.360729637442901
"27574","rain16.26ANDminTemp16.32",0.360696435130319
"17039","rain13.32ANDminTemp14.21",0.360692969193947
"52905","rain15.28ANDminTemp6.25",0.360692252177425
"25769","rain15.28ANDminTemp16.25",0.36069180129707
"57303","rain18.29ANDminTemp7.27",0.360667100231526
"18544","rain11.31ANDminTemp14.27",0.360667050846618
"59262","rain12.30ANDminTemp8.20",0.36066496442032
"9912","rain16.28ANDminTemp12.23",0.360662832916501
"51070","rain12.30ANDminTemp6.18",0.360662438626598
"63102","rain12.30ANDminTemp9.20",0.36064144412897
"45517","rain17.34ANDminTemp5.11",0.360636007139047
"55255","rain18.29ANDminTemp7.19",0.360631635810296
"26071","rain18.29ANDminTemp16.26",0.360631091176519
"1464","rain16.28ANDminTemp10.20",0.360627667555014
"62889","rain15.28ANDminTemp9.19",0.360625541248337
"59354","rain18.32ANDminTemp8.20",0.360619962159163
"22400","rain12.32ANDminTemp15.27",0.360615321155189
"38800","rain13.33ANDminTemp19.31",0.36061460009372
"52393","rain15.28ANDminTemp6.23",0.360604012750721
"52847","rain11.30ANDminTemp6.25",0.360590666973058
"40592","rain13.33ANDminTemp19.38",0.360586902870611
"12214","rain16.26ANDminTemp12.32",0.360578846769496
"52152","rain16.28ANDminTemp6.22",0.360576851117359
"64199","rain17.28ANDminTemp9.24",0.36057537977908
"16240","rain11.31ANDminTemp13.33",0.360574119743578
"1918","rain12.30ANDminTemp10.22",0.360567898576243
"51415","rain18.29ANDminTemp6.19",0.360563475860662
"2687","rain12.31ANDminTemp10.25",0.360558692426573
"5033","rain15.28ANDminTemp11.19",0.360558160006372
"54221","rain17.34ANDminTemp7.15",0.360551756941626
"18135","rain18.29ANDminTemp14.25",0.360551437026682
"61312","rain12.32ANDminTemp8.28",0.360546708083058
"55209","rain15.28ANDminTemp7.19",0.360546068228623
"25199","rain11.30ANDminTemp16.23",0.360545971403023
"15760","rain13.33ANDminTemp13.31",0.360538851461048
"3984","rain13.33ANDminTemp10.30",0.360537674984996
"64111","rain11.30ANDminTemp9.24",0.360533340693134
"56745","rain15.28ANDminTemp7.25",0.360529164780862
"13935","rain11.30ANDminTemp13.24",0.360526098494873
"33664","rain12.32ANDminTemp18.26",0.360522134049411
"56791","rain18.29ANDminTemp7.25",0.360507633878187
"13694","rain12.30ANDminTemp13.23",0.360507146201982
"6783","rain12.31ANDminTemp11.26",0.360501772804756
"17626","rain18.32ANDminTemp14.23",0.360501233740902
"6615","rain18.29ANDminTemp11.25",0.360499618177062
"62919","rain17.28ANDminTemp9.19",0.360479975007827
"21673","rain15.28ANDminTemp15.24",0.360477156327967
"43975","rain17.28ANDminTemp20.36",0.360474522890224
"56233","rain15.28ANDminTemp7.23",0.360470083533491
"23436","rain13.29ANDminTemp15.31",0.360465832551363
"54910","rain12.30ANDminTemp7.18",0.360465444251491
"8922","rain18.32ANDminTemp12.19",0.360457618875322
"50381","rain17.34ANDminTemp6.15",0.360456584714942
"3000","rain16.28ANDminTemp10.26",0.360452446158543
"51896","rain16.28ANDminTemp6.21",0.360450470013052
"19088","rain13.33ANDminTemp14.29",0.3604451227099
"48839","rain17.28ANDminTemp5.24",0.360442525780775
"17592","rain16.28ANDminTemp14.23",0.360438552271607
"6840","rain16.28ANDminTemp11.26",0.360438229306552
"52679","rain17.28ANDminTemp6.24",0.360432656782407
"64425","rain15.28ANDminTemp9.25",0.360431976653305
"6255","rain11.30ANDminTemp11.24",0.360429708672816
"64623","rain11.30ANDminTemp9.26",0.360429004263596
"7862","rain16.26ANDminTemp11.30",0.360427171584484
"34960","rain13.33ANDminTemp18.31",0.360422516132273
"10199","rain18.29ANDminTemp12.24",0.360420151081098
"7824","rain13.33ANDminTemp11.30",0.360418677110625
"12176","rain13.33ANDminTemp12.32",0.360414937211381
"2431","rain12.31ANDminTemp10.24",0.360408463406263
"47575","rain18.29ANDminTemp5.19",0.360393920831811
"18616","rain16.28ANDminTemp14.27",0.360393633874055
"41088","rain12.32ANDminTemp20.25",0.360392867183616
"40135","rain17.28ANDminTemp19.36",0.360389428244827
"26040","rain16.28ANDminTemp16.26",0.36038498650202
"10623","rain12.31ANDminTemp12.26",0.360384195493673
"59774","rain12.30ANDminTemp8.22",0.360375629336069
"50062","rain13.31ANDminTemp6.14",0.3603589466489
"33408","rain12.32ANDminTemp18.25",0.36035220054617
"14807","rain18.29ANDminTemp13.27",0.360347170168946
"61055","rain12.31ANDminTemp8.27",0.360341908540513
"30860","rain13.29ANDminTemp17.30",0.360339293966897
"33920","rain12.32ANDminTemp18.27",0.360328785983349
"55992","rain16.28ANDminTemp7.22",0.360327555327496
"34759","rain17.28ANDminTemp18.30",0.360313663975969
"29399","rain18.29ANDminTemp17.24",0.360309192834926
"63614","rain12.30ANDminTemp9.22",0.36030636503878
"20698","rain18.32ANDminTemp15.20",0.360304893464707
"32400","rain13.33ANDminTemp17.36",0.360296387325045
"16568","rain16.28ANDminTemp14.19",0.360295228069523
"47288","rain16.28ANDminTemp5.18",0.360292044592976
"46541","rain17.34ANDminTemp5.15",0.36029168811534
"2247","rain17.28ANDminTemp10.23",0.36028936913344
"49357","rain17.34ANDminTemp6.11",0.360287673067354
"11664","rain13.33ANDminTemp12.30",0.360276723591658
"64952","rain16.28ANDminTemp9.27",0.36027435822879
"4734","rain12.30ANDminTemp11.18",0.360267650957297
"38569","rain15.28ANDminTemp19.30",0.360261077271297
"53977","rain18.31ANDminTemp7.14",0.360257599723853
"59079","rain17.28ANDminTemp8.19",0.36023717636864
"37082","rain18.32ANDminTemp19.24",0.360230171991151
"16602","rain18.32ANDminTemp14.19",0.360223498309683
"894","rain12.30ANDminTemp10.18",0.360219448106965
"6569","rain15.28ANDminTemp11.25",0.360216621859149
"10095","rain11.30ANDminTemp12.24",0.360201549782809
"29624","rain16.28ANDminTemp17.25",0.360199507585295
"49534","rain12.30ANDminTemp6.12",0.360195059264912
"22697","rain15.28ANDminTemp15.28",0.360187281959691
"52695","rain18.29ANDminTemp6.24",0.360180486085909
"9615","rain13.32ANDminTemp12.22",0.360168841541393
"64639","rain12.31ANDminTemp9.26",0.360167710739791
"59866","rain18.32ANDminTemp8.22",0.360165364438478
"42640","rain13.33ANDminTemp20.31",0.360165173232295
"32144","rain13.33ANDminTemp17.35",0.360160442690902
"60600","rain16.28ANDminTemp8.25",0.360156589609241
"51655","rain17.28ANDminTemp6.20",0.360155404196166
"58842","rain18.32ANDminTemp8.18",0.360152943334781
"1976","rain16.28ANDminTemp10.22",0.360145803827001
"35497","rain15.28ANDminTemp18.33",0.360140342817212
"50318","rain13.31ANDminTemp6.15",0.360137060501554
"47785","rain15.28ANDminTemp5.20",0.36013647985189
"18832","rain13.33ANDminTemp14.28",0.360135542910952
"28048","rain13.33ANDminTemp16.34",0.360131302431028
"8903","rain17.28ANDminTemp12.19",0.360129274803825
"29808","rain11.31ANDminTemp17.26",0.360129008624354
"12728","rain16.28ANDminTemp13.19",0.360128816678123
"19852","rain13.29ANDminTemp14.32",0.36012870859703
"45455","rain13.32ANDminTemp5.11",0.360127400505624
"48855","rain18.29ANDminTemp5.24",0.360125994272205
"12431","rain13.32ANDminTemp13.18",0.360123545037912
"37504","rain12.32ANDminTemp19.26",0.36011729074729
"19638","rain16.26ANDminTemp14.31",0.360117023257312
"22384","rain11.31ANDminTemp15.27",0.360107885074595
"47815","rain17.28ANDminTemp5.20",0.360103906453209
"29552","rain11.31ANDminTemp17.25",0.360102916811383
"36496","rain13.33ANDminTemp18.37",0.360095341388621
"18391","rain18.29ANDminTemp14.26",0.36009519872891
"3241","rain15.28ANDminTemp10.27",0.360087559854546
"64983","rain18.29ANDminTemp9.27",0.360087000153744
"55495","rain17.28ANDminTemp7.20",0.360072365299903
"20862","rain12.30ANDminTemp15.21",0.360070658886222
"43719","rain17.28ANDminTemp20.35",0.36007020295969
"14023","rain17.28ANDminTemp13.24",0.360069628877539
"14463","rain12.31ANDminTemp13.26",0.360068143769121
"37248","rain12.32ANDminTemp19.25",0.360064155697179
"51128","rain16.28ANDminTemp6.18",0.360062019387681
"6057","rain15.28ANDminTemp11.23",0.360059570641103
"27546","rain14.28ANDminTemp16.32",0.360059095017747
"12943","rain13.32ANDminTemp13.20",0.360058852192906
"16256","rain12.32ANDminTemp13.33",0.360054738468093
"32396","rain13.29ANDminTemp17.36",0.36005267565475
"28044","rain13.29ANDminTemp16.34",0.360047170168503
"55736","rain16.28ANDminTemp7.21",0.360041964296908
"56431","rain11.30ANDminTemp7.24",0.360041750791137
"48751","rain11.30ANDminTemp5.24",0.360041561856415
"952","rain16.28ANDminTemp10.18",0.360041270397924
"22928","rain13.33ANDminTemp15.29",0.36003751577491
"33208","rain16.28ANDminTemp18.24",0.36003147128758
"56943","rain11.30ANDminTemp7.26",0.360025225011581
"10183","rain17.28ANDminTemp12.24",0.36001300446412
"24791","rain18.29ANDminTemp16.21",0.360005417683784
"62590","rain12.30ANDminTemp9.18",0.360002843634758
"27062","rain16.26ANDminTemp16.30",0.359998102653168
"59610","rain18.32ANDminTemp8.21",0.359998020995045
"9359","rain13.32ANDminTemp12.21",0.359995407262034
"1498","rain18.32ANDminTemp10.20",0.359990937749423
"61296","rain11.31ANDminTemp8.28",0.359989274511077
"28598","rain16.26ANDminTemp16.36",0.359988388244949
"6871","rain18.29ANDminTemp11.26",0.359986475029936
"64383","rain12.31ANDminTemp9.25",0.35998630564538
"47471","rain11.30ANDminTemp5.19",0.359980686414626
"21719","rain18.29ANDminTemp15.24",0.359977490898082
"39879","rain17.28ANDminTemp19.35",0.359976941768898
"1662","rain12.30ANDminTemp10.21",0.359968321327014
"2263","rain18.29ANDminTemp10.23",0.359967768811569
"4792","rain16.28ANDminTemp11.18",0.359963016131394
"40336","rain13.33ANDminTemp19.37",0.359960784383877
"35527","rain17.28ANDminTemp18.33",0.359958964546388
"41072","rain11.31ANDminTemp20.25",0.359954576012107
"8076","rain13.29ANDminTemp11.31",0.359950105240718
"35783","rain17.28ANDminTemp18.34",0.359946223249528
"60527","rain11.30ANDminTemp8.25",0.359945032127412
"32140","rain13.29ANDminTemp17.35",0.359940384346641
"63160","rain16.28ANDminTemp9.20",0.359921406647887
"52951","rain18.29ANDminTemp6.25",0.359920818946826
"6527","rain12.31ANDminTemp11.25",0.359916771355294
"58073","rain18.31ANDminTemp8.15",0.35990964236214
"14264","rain16.28ANDminTemp13.25",0.359908554114661
"64471","rain18.29ANDminTemp9.25",0.35990745762814
"58750","rain12.30ANDminTemp8.18",0.359906505344597
"63194","rain18.32ANDminTemp9.20",0.359895875636806
"34263","rain18.29ANDminTemp18.28",0.359894422521805
"5079","rain18.29ANDminTemp11.19",0.359887310214826
"49111","rain18.29ANDminTemp5.25",0.3598788516316
"25257","rain15.28ANDminTemp16.23",0.359873970923815
"4238","rain13.31ANDminTemp11.16",0.359873064324983
"56263","rain17.28ANDminTemp7.23",0.359869230699542
"10680","rain16.28ANDminTemp12.26",0.359867967420395
"54158","rain13.31ANDminTemp7.15",0.359866260019678
"39056","rain13.33ANDminTemp19.32",0.359860874960084
"25215","rain12.31ANDminTemp16.23",0.359853631153335
"18304","rain12.32ANDminTemp14.26",0.359839320530044
"56279","rain18.29ANDminTemp7.23",0.359829952914955
"10455","rain18.29ANDminTemp12.25",0.359820276316123
"20954","rain18.32ANDminTemp15.21",0.359818308994525
"45261","rain17.34ANDminTemp5.10",0.359815792238486
"59049","rain15.28ANDminTemp8.19",0.359812881787913
"58061","rain17.34ANDminTemp8.15",0.359803502272944
"53902","rain13.31ANDminTemp7.14",0.35979157738662
"55151","rain11.30ANDminTemp7.19",0.359790665978885
"35216","rain13.33ANDminTemp18.32",0.359784077695471
"64127","rain12.31ANDminTemp9.24",0.359780952862278
"53103","rain11.30ANDminTemp6.26",0.359778776558115
"34473","rain15.28ANDminTemp18.29",0.359772740175045
"51311","rain11.30ANDminTemp6.19",0.359767581805561
"45786","rain18.32ANDminTemp5.12",0.35976288533818
"9946","rain18.32ANDminTemp12.23",0.359761420879829
"8873","rain15.28ANDminTemp12.19",0.359758917233612
"16016","rain13.33ANDminTemp13.32",0.359757037819153
"37760","rain12.32ANDminTemp19.27",0.359755779856265
"60073","rain15.28ANDminTemp8.23",0.359753944986053
"4826","rain18.32ANDminTemp11.18",0.359751723289292
"27034","rain14.28ANDminTemp16.30",0.359748219274564
"3031","rain18.29ANDminTemp10.26",0.359735538420982
"59518","rain12.30ANDminTemp8.21",0.359733700400317
"29146","rain18.32ANDminTemp17.23",0.359731311695604
"52591","rain11.30ANDminTemp6.24",0.359728731526391
"11702","rain16.26ANDminTemp12.30",0.359726474178901
"29296","rain11.31ANDminTemp17.24",0.359710300139587
"1720","rain16.28ANDminTemp10.21",0.359701897403829
"1239","rain18.29ANDminTemp10.19",0.359690345704843
"63358","rain12.30ANDminTemp9.21",0.359677175165519
"27792","rain13.33ANDminTemp16.33",0.359668137407989
"10367","rain12.31ANDminTemp12.25",0.359667288954926
"7081","rain15.28ANDminTemp11.27",0.359666519693012
"50125","rain17.34ANDminTemp6.14",0.359663244254434
"15504","rain13.33ANDminTemp13.30",0.359659729162994
"5246","rain12.30ANDminTemp11.20",0.359659567369979
"42199","rain18.29ANDminTemp20.29",0.359652362664197
"48297","rain15.28ANDminTemp5.22",0.359649999134401
"30352","rain13.33ANDminTemp17.28",0.359647952425191
"46974","rain12.30ANDminTemp5.17",0.359647011042232
"51625","rain15.28ANDminTemp6.20",0.359639710897425
"43177","rain15.28ANDminTemp20.33",0.359635758787846
"36748","rain13.29ANDminTemp18.38",0.359635154110671
"28890","rain18.32ANDminTemp17.22",0.359630145230911
"2759","rain17.28ANDminTemp10.25",0.359626630774665
"60375","rain18.29ANDminTemp8.24",0.359626554320344
"16495","rain11.30ANDminTemp14.19",0.359618105928241
"42168","rain16.28ANDminTemp20.29",0.359614101520418
"28342","rain16.26ANDminTemp16.35",0.3596110178065
"2010","rain18.32ANDminTemp10.22",0.359607558971808
"49626","rain18.32ANDminTemp6.12",0.359607351271915
"14776","rain16.28ANDminTemp13.27",0.359607026034435
"31158","rain16.26ANDminTemp17.31",0.359606597713553
"11916","rain13.29ANDminTemp12.31",0.359604177436025
"33648","rain11.31ANDminTemp18.26",0.359601108915727
"60359","rain17.28ANDminTemp8.24",0.35959756040391
"4495","rain13.32ANDminTemp11.17",0.359594784209317
"48583","rain17.28ANDminTemp5.23",0.359589181350954
"33152","rain12.32ANDminTemp18.24",0.359585828853336
"3728","rain13.33ANDminTemp10.29",0.359574676516752
"46285","rain17.34ANDminTemp5.14",0.359574321520738
"17792","rain12.32ANDminTemp14.24",0.359574177772713
"39337","rain15.28ANDminTemp19.33",0.359571220447687
"52423","rain17.28ANDminTemp6.23",0.359570601457049
"19894","rain16.26ANDminTemp14.32",0.359569727481642
"3200","rain12.32ANDminTemp10.27",0.359557635706915
"62682","rain18.32ANDminTemp9.18",0.359557033662344
"22727","rain17.28ANDminTemp15.28",0.359553306216398
"17278","rain12.30ANDminTemp14.22",0.359552453048793
"16766","rain12.30ANDminTemp14.20",0.35954374309997
"13455","rain13.32ANDminTemp13.22",0.35954225119333
"49023","rain12.31ANDminTemp5.25",0.359542061649591
"41344","rain12.32ANDminTemp20.26",0.359539338455131
"49295","rain13.32ANDminTemp6.11",0.359537532455444
"18360","rain16.28ANDminTemp14.26",0.359536196981516
"22144","rain12.32ANDminTemp15.26",0.359531776085279
"10409","rain15.28ANDminTemp12.25",0.359528880783737
"33904","rain11.31ANDminTemp18.27",0.359527685373165
"22487","rain18.29ANDminTemp15.27",0.359521426749596
"26281","rain15.28ANDminTemp16.27",0.359520945075935
"54746","rain18.32ANDminTemp7.17",0.359520121615109
"44432","rain13.33ANDminTemp20.38",0.359517528739866
"5758","rain12.30ANDminTemp11.22",0.35951198200349
"54968","rain16.28ANDminTemp7.18",0.359503461968532
"6271","rain12.31ANDminTemp11.24",0.359500863947349
"45967","rain13.32ANDminTemp5.13",0.359498762447834
"21944","rain16.28ANDminTemp15.25",0.359497876700919
"10711","rain18.29ANDminTemp12.26",0.359490241138486
"19340","rain13.29ANDminTemp14.30",0.359486067852483
"51671","rain18.29ANDminTemp6.20",0.359482017834265
"44743","rain17.28ANDminTemp20.39",0.359473218131021
"36992","rain12.32ANDminTemp19.24",0.359469925520064
"46735","rain13.32ANDminTemp5.16",0.35946568466489
"36492","rain13.29ANDminTemp18.37",0.35946458275931
"56703","rain12.31ANDminTemp7.25",0.359462366067655
"7568","rain13.33ANDminTemp11.29",0.359460646835896
"23692","rain13.29ANDminTemp15.32",0.359454203678801
"3980","rain13.29ANDminTemp10.30",0.359447366073382
"33392","rain11.31ANDminTemp18.25",0.359446663872822
"48041","rain15.28ANDminTemp5.21",0.359446450742271
"1754","rain18.32ANDminTemp10.21",0.35944416520627
"24464","rain13.33ANDminTemp15.35",0.359441468130951
"56959","rain12.31ANDminTemp7.26",0.359440760837994
"13752","rain16.28ANDminTemp13.23",0.359435296006022
"986","rain18.32ANDminTemp10.18",0.359435242706181
"34232","rain16.28ANDminTemp18.28",0.359434243059141
"26508","rain13.29ANDminTemp16.28",0.359426436938355
"55511","rain18.29ANDminTemp7.20",0.359425738141737
"43207","rain17.28ANDminTemp20.33",0.359424043434996
"40848","rain13.33ANDminTemp19.39",0.359423647987103
"63706","rain18.32ANDminTemp9.22",0.35941112430643
"40903","rain17.28ANDminTemp19.39",0.35940635351673
"57257","rain15.28ANDminTemp7.27",0.35940312811837
"61112","rain16.28ANDminTemp8.27",0.3594024226122
"41600","rain12.32ANDminTemp20.27",0.359395859757478
"7040","rain12.32ANDminTemp11.27",0.359394721502926
"60271","rain11.30ANDminTemp8.24",0.359393964093226
"59320","rain16.28ANDminTemp8.20",0.359393437268619
"18048","rain12.32ANDminTemp14.25",0.359386534047294
"4975","rain11.30ANDminTemp11.19",0.359386085188231
"13951","rain12.31ANDminTemp13.24",0.359384836712094
"63672","rain16.28ANDminTemp9.22",0.359383936677101
"18288","rain11.31ANDminTemp14.26",0.359383104655776
"50814","rain12.30ANDminTemp6.17",0.359369731064597
"47831","rain18.29ANDminTemp5.20",0.359368641460654
"11408","rain13.33ANDminTemp12.29",0.359364998028802
"6087","rain17.28ANDminTemp11.23",0.359351415656559
"56775","rain17.28ANDminTemp7.25",0.359351067033981
"53176","rain16.28ANDminTemp6.26",0.359349580395872
"5338","rain18.32ANDminTemp11.20",0.359348362464248
"57016","rain16.28ANDminTemp7.26",0.359346840507122
"30167","rain18.29ANDminTemp17.27",0.359345138774897
"14207","rain12.31ANDminTemp13.25",0.359340549540791
"12762","rain18.32ANDminTemp13.19",0.359327345992001
"43463","rain17.28ANDminTemp20.34",0.359323239774251
"53965","rain17.34ANDminTemp7.14",0.359319525644686
"61143","rain18.29ANDminTemp8.27",0.359308162169306
"63943","rain17.28ANDminTemp9.23",0.359306973090015
"10111","rain12.31ANDminTemp12.24",0.359304813113145
"18089","rain15.28ANDminTemp14.25",0.359298074176942
"38359","rain18.29ANDminTemp19.29",0.359291947557623
"29039","rain11.30ANDminTemp17.23",0.359289397207559
"37488","rain11.31ANDminTemp19.26",0.359287810977477
"21210","rain18.32ANDminTemp15.22",0.35928592060458
"30407","rain17.28ANDminTemp17.28",0.359285518235343
"61582","rain13.31ANDminTemp9.14",0.359280897555631
"40588","rain13.29ANDminTemp19.38",0.359277615086708
"37232","rain11.31ANDminTemp19.25",0.35927306406869
"42439","rain17.28ANDminTemp20.30",0.359264849077815
"34704","rain13.33ANDminTemp18.30",0.359259660953434
"63450","rain18.32ANDminTemp9.21",0.359258728465701
"52439","rain18.29ANDminTemp6.23",0.359256144885612
"51143","rain17.28ANDminTemp6.18",0.359255971422298
"14295","rain18.29ANDminTemp13.25",0.359255550276749
"39367","rain17.28ANDminTemp19.33",0.359254710110084
"10880","rain12.32ANDminTemp12.27",0.359251988889578
"64937","rain15.28ANDminTemp9.27",0.359242990370887
"23180","rain13.29ANDminTemp15.30",0.35923603734562
"60783","rain11.30ANDminTemp8.26",0.359236018672602
"53466","rain18.32ANDminTemp7.12",0.359232370291497
"38796","rain13.29ANDminTemp19.31",0.359228278072039
"21632","rain12.32ANDminTemp15.24",0.359223708661746
"47066","rain18.32ANDminTemp5.17",0.35922318611579
"39623","rain17.28ANDminTemp19.34",0.359218931018768
"1135","rain11.30ANDminTemp10.19",0.359217731108265
"61901","rain17.34ANDminTemp9.15",0.359216123015277
"34956","rain13.29ANDminTemp18.31",0.359216087513337
"29112","rain16.28ANDminTemp17.23",0.359212402219238
"3472","rain13.33ANDminTemp10.28",0.359210409736159
"31130","rain14.28ANDminTemp17.31",0.359209710867628
"48599","rain18.29ANDminTemp5.23",0.359206225976298
"22672","rain13.33ANDminTemp15.28",0.359193601183614
"64696","rain16.28ANDminTemp9.26",0.359187923888931
"6103","rain18.29ANDminTemp11.23",0.35918588442604
"57817","rain18.31ANDminTemp8.14",0.359184122197383
"15798","rain16.26ANDminTemp13.31",0.359178060715588
"31414","rain16.26ANDminTemp17.32",0.359175998824632
"57742","rain13.31ANDminTemp8.14",0.359170903184262
"38328","rain16.28ANDminTemp19.29",0.359168632386205
"51911","rain17.28ANDminTemp6.21",0.359165993347746
"48071","rain17.28ANDminTemp5.21",0.359163375891599
"2159","rain11.30ANDminTemp10.23",0.359162094420261
"54654","rain12.30ANDminTemp7.17",0.35916112855223
"13199","rain13.32ANDminTemp13.21",0.359155039939544
"7111","rain17.28ANDminTemp11.27",0.359148318012281
"42636","rain13.29ANDminTemp20.31",0.359147960821075
"8090","rain14.28ANDminTemp11.31",0.359146860763189
"57998","rain13.31ANDminTemp8.15",0.35914330784874
"62648","rain16.28ANDminTemp9.18",0.359141894010704
"47303","rain17.28ANDminTemp5.18",0.359141275675853
"12172","rain13.29ANDminTemp12.32",0.359135379284841
"10921","rain15.28ANDminTemp12.27",0.359134887669644
"61913","rain18.31ANDminTemp9.15",0.359134132607212
"61838","rain13.31ANDminTemp9.15",0.35912456241778
"33193","rain15.28ANDminTemp18.24",0.3591243092278
"35212","rain13.29ANDminTemp18.32",0.359116142355486
"40332","rain13.29ANDminTemp19.37",0.359115571422272
"21888","rain12.32ANDminTemp15.25",0.359115093534735
"62935","rain18.29ANDminTemp9.19",0.359110370444813
"5850","rain18.32ANDminTemp11.22",0.359105636515555
"7312","rain13.33ANDminTemp11.28",0.359104779939498
"29383","rain17.28ANDminTemp17.24",0.359104757243079
"52137","rain15.28ANDminTemp6.22",0.359102761880242
"1479","rain17.28ANDminTemp10.20",0.359099891829759
"49095","rain17.28ANDminTemp5.25",0.359095366952784
"54415","rain13.32ANDminTemp7.16",0.359092952639202
"55465","rain15.28ANDminTemp7.20",0.359088932112861
"50906","rain18.32ANDminTemp6.17",0.359088376614318
"58991","rain11.30ANDminTemp8.19",0.359083915644284
"63959","rain18.29ANDminTemp9.23",0.359082836607765
"31888","rain13.33ANDminTemp17.34",0.359071039627805
"41328","rain11.31ANDminTemp20.26",0.359061155341042
"52935","rain17.28ANDminTemp6.25",0.359059599250006
"3271","rain17.28ANDminTemp10.27",0.359042088047165
"53119","rain12.31ANDminTemp6.26",0.35904196353497
"60585","rain15.28ANDminTemp8.25",0.359040967058448
"2985","rain15.28ANDminTemp10.26",0.359037240225962
"52863","rain12.31ANDminTemp6.25",0.359037142230762
"24687","rain11.30ANDminTemp16.21",0.359035681755113
"9897","rain15.28ANDminTemp12.23",0.359031968158031
"37744","rain11.31ANDminTemp19.27",0.359030243870982
"41584","rain11.31ANDminTemp20.27",0.359025824622996
"48767","rain12.31ANDminTemp5.24",0.359022668319987
"29609","rain15.28ANDminTemp17.25",0.359021108919749
"27788","rain13.29ANDminTemp16.33",0.359020404578962
"39052","rain13.29ANDminTemp19.32",0.359016860985187
"47273","rain15.28ANDminTemp5.18",0.359016662681293
"49807","rain13.32ANDminTemp6.13",0.359011946422521
"55751","rain17.28ANDminTemp7.21",0.359011587287061
"30136","rain16.28ANDminTemp17.27",0.359010921993996
"64896","rain12.32ANDminTemp9.27",0.359010644009904
"11152","rain13.33ANDminTemp12.28",0.359009288684429
"18032","rain11.31ANDminTemp14.25",0.35900638287056
"56007","rain17.28ANDminTemp7.22",0.359004748977631
"45438","rain12.30ANDminTemp5.11",0.359004340963315
"48327","rain17.28ANDminTemp5.22",0.35900330210293
"52167","rain17.28ANDminTemp6.22",0.358986497705648
"56447","rain12.31ANDminTemp7.24",0.358985688310722
"62831","rain11.30ANDminTemp9.19",0.358983749322239
"65424","rain13.33ANDminTemp9.29",0.358980625304036
"13786","rain18.32ANDminTemp13.23",0.358974521268232
"59095","rain18.29ANDminTemp8.19",0.358970236180464
"8117","rain16.25ANDminTemp11.31",0.35895821994626
"29655","rain18.29ANDminTemp17.25",0.358954423264886
"6599","rain17.28ANDminTemp11.25",0.3589530593715
"59832","rain16.28ANDminTemp8.22",0.358940502162717
